-7.1025,12.347,-26.835,-26.664,7.9061,-50.084,95.606,62.503,59.04,86.241
-91.95,-4.3424,-5.9981,55.986,-45.804,-54.214,-11.374,61.502,5.1286,80.385
3.7245,24.041,53.11,24.027,-15.294,-34.164,64.762,6.6804,-82.256,99.98
3.7245,24.041,53.11,24.027,-15.294,-34.164,64.762,6.6804,-82.256,99.98
-41.592,36.131,83.915,38.922,52.014,-81.497,-26.96,40.531,7.4353,26.042
-4.3496,104.29,17.111,44.318,38.9,-33.838,0.96427,90.344,-7.5821,35.29
-4.3496,104.29,17.111,44.318,38.9,-33.838,0.96427,90.344,-7.5821,35.29
-66.225,56.173,1.3658,53.251,115.78,-15.48,15.088,11.86,-3.1807,8.4511
-11.647,47.566,53.546,61.03,66.203,-27.675,-15.162,7.5669,-89.576,37.571
-66.225,56.173,1.3658,53.251,115.78,-15.48,15.088,11.86,-3.1807,8.4511
-4.3496,104.29,17.111,44.318,38.9,-33.838,0.96427,90.344,-7.5821,35.29
-79.007,39.126,-17.842,25.496,65.662,50.432,-1.2928,89.207,-31.794,-14.82
-7.9737,6.1446,61.688,-8.9491,45.454,19.799,-53.435,74.239,-101.6,-4.1124
-7.9737,6.1446,61.688,-8.9491,45.454,19.799,-53.435,74.239,-101.6,-4.1124
-91.95,-4.3424,-5.9981,55.986,-45.804,-54.214,-11.374,61.502,5.1286,80.385
-41.592,36.131,83.915,38.922,52.014,-81.497,-26.96,40.531,7.4353,26.042
-4.3496,104.29,17.111,44.318,38.9,-33.838,0.96427,90.344,-7.5821,35.29
-97.951,-75.093,35.443,94.939,9.8568,31.383,5.6359,-41.187,-27.703,12.752
-79.007,39.126,-17.842,25.496,65.662,50.432,-1.2928,89.207,-31.794,-14.82
13.989,47.978,44.208,-13.23,105.88,5.4464,72.605,3.1513,-45.202,34.458
-42.002,15.749,38.875,61.86,69.453,-39.938,63.413,-4.458,-36.086,48.345
-11.647,47.566,53.546,61.03,66.203,-27.675,-15.162,7.5669,-89.576,37.571
-11.647,47.566,53.546,61.03,66.203,-27.675,-15.162,7.5669,-89.576,37.571
3.7245,24.041,53.11,24.027,-15.294,-34.164,64.762,6.6804,-82.256,99.98
-61.269,4.8266,39.188,25.757,-26.975,-36.151,-12.649,51.694,-76.038,83.742
-61.269,4.8266,39.188,25.757,-26.975,-36.151,-12.649,51.694,-76.038,83.742
-61.269,4.8266,39.188,25.757,-26.975,-36.151,-12.649,51.694,-76.038,83.742
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-91.95,-4.3424,-5.9981,55.986,-45.804,-54.214,-11.374,61.502,5.1286,80.385
-91.95,-4.3424,-5.9981,55.986,-45.804,-54.214,-11.374,61.502,5.1286,80.385
-91.95,-4.3424,-5.9981,55.986,-45.804,-54.214,-11.374,61.502,5.1286,80.385
-91.95,-4.3424,-5.9981,55.986,-45.804,-54.214,-11.374,61.502,5.1286,80.385
-4.3496,104.29,17.111,44.318,38.9,-33.838,0.96427,90.344,-7.5821,35.29
-4.3496,104.29,17.111,44.318,38.9,-33.838,0.96427,90.344,-7.5821,35.29
-4.3496,104.29,17.111,44.318,38.9,-33.838,0.96427,90.344,-7.5821,35.29
-7.9737,6.1446,61.688,-8.9491,45.454,19.799,-53.435,74.239,-101.6,-4.1124
-79.007,39.126,-17.842,25.496,65.662,50.432,-1.2928,89.207,-31.794,-14.82
-79.007,39.126,-17.842,25.496,65.662,50.432,-1.2928,89.207,-31.794,-14.82
-79.007,39.126,-17.842,25.496,65.662,50.432,-1.2928,89.207,-31.794,-14.82
-79.007,39.126,-17.842,25.496,65.662,50.432,-1.2928,89.207,-31.794,-14.82
-7.9737,6.1446,61.688,-8.9491,45.454,19.799,-53.435,74.239,-101.6,-4.1124
-7.1025,12.347,-26.835,-26.664,7.9061,-50.084,95.606,62.503,59.04,86.241
-61.269,4.8266,39.188,25.757,-26.975,-36.151,-12.649,51.694,-76.038,83.742
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-26.966,-7.3839,-37.493,-58.785,-53.893,44.885,2.9184,115.68,-49.226,53.605
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-7.1025,12.347,-26.835,-26.664,7.9061,-50.084,95.606,62.503,59.04,86.241
-0.9031,-82.828,26.136,-25.609,-37.918,-117.58,-41.109,2.5635,1.1671,82.159
-0.9031,-82.828,26.136,-25.609,-37.918,-117.58,-41.109,2.5635,1.1671,82.159
-4.3496,104.29,17.111,44.318,38.9,-33.838,0.96427,90.344,-7.5821,35.29
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-41.592,36.131,83.915,38.922,52.014,-81.497,-26.96,40.531,7.4353,26.042
-4.3496,104.29,17.111,44.318,38.9,-33.838,0.96427,90.344,-7.5821,35.29
-7.9737,6.1446,61.688,-8.9491,45.454,19.799,-53.435,74.239,-101.6,-4.1124
-7.9737,6.1446,61.688,-8.9491,45.454,19.799,-53.435,74.239,-101.6,-4.1124
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-26.966,-7.3839,-37.493,-58.785,-53.893,44.885,2.9184,115.68,-49.226,53.605
3.7245,24.041,53.11,24.027,-15.294,-34.164,64.762,6.6804,-82.256,99.98
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
21.813,-43.522,-17.757,-83.82,-64.508,-60.642,-60.958,96.769,-13.147,43.001
-0.9031,-82.828,26.136,-25.609,-37.918,-117.58,-41.109,2.5635,1.1671,82.159
-41.592,36.131,83.915,38.922,52.014,-81.497,-26.96,40.531,7.4353,26.042
-51.87,20.869,30.487,21.023,-3.6068,-94.905,-24.439,54.195,-18.419,88.82
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-39.681,-28.668,39.453,7.7461,-79.522,-61.468,-0.67832,59.821,-17.148,97.959
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
-29.091,-107.85,-45.789,-24.732,-98.514,13.643,-16.864,52.839,-34.432,58.15
21.813,-43.522,-17.757,-83.82,-64.508,-60.642,-60.958,96.769,-13.147,43.001
21.813,-43.522,-17.757,-83.82,-64.508,-60.642,-60.958,96.769,-13.147,43.001
-91.95,-4.3424,-5.9981,55.986,-45.804,-54.214,-11.374,61.502,5.1286,80.385
-26.966,-7.3839,-37.493,-58.785,-53.893,44.885,2.9184,115.68,-49.226,53.605
-0.9031,-82.828,26.136,-25.609,-37.918,-117.58,-41.109,2.5635,1.1671,82.159
